arxiv_id;title;published;authors;pdf_link;summary;last_updated
http://arxiv.org/abs/2510.19324v1;Authorization of Knowledge-base Agents in an Intent-based Management Function;2025-10-22T07:38:01Z;Loay Abdelrazek, Leyli Karaçay, Marin Orlic;https://arxiv.org/pdf/2510.19324v1;As networks move toward the next-generation 6G, Intent-based Management (IbM) systems are increasingly adopted to simplify and automate network management by translating high-level intents into low-level configurations. Within these systems, agents play a critical role in monitoring current state of the network, gathering data, and enforcing actions across the network to fulfill the intent. However, ensuring secure and fine-grained authorization of agents remains a significant challenge, especia...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.19295v1;Reliability and Resilience of AI-Driven Critical Network Infrastructure under Cyber-Physical Threats;2025-10-22T06:56:44Z;Konstantinos A. Lizos, Leandros Maglaras, Elena Petrovik, Saied M. Abd El-atty, Georgios Tsachtsiris, Mohamed Amine Ferrag;https://arxiv.org/pdf/2510.19295v1;The increasing reliance on AI-driven 5G/6G network infrastructures for mission-critical services highlights the need for reliability and resilience against sophisticated cyber-physical threats. These networks are highly exposed to novel attack surfaces due to their distributed intelligence, virtualized resources, and cross-domain integration. This paper proposes a fault-tolerant and resilience-aware framework that integrates AI-driven anomaly detection, adaptive routing, and redundancy mechanism...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.19209v3;AI Signal Processing Paradigm for Movable Antenna: From Spatial Position Optimization to Electromagnetic Reconfigurability;2025-10-22T03:38:52Z;Yining Li, Ziwei Wan, Chongjia Sun, Kaijun Feng, Keke Ying, Wenyan Ma, Lipeng Zhu, Xiaodan Shao, Weidong Mei, Wenqian Shen, Zhenyu Xiao, Zhen Gao, Rui Zhang;https://arxiv.org/pdf/2510.19209v3;As 6G wireless communication systems evolve toward intelligence, high reconfigurability, and space-air-ground integration \cite{liu2025toward, liu2024near}, the limitations of traditional fixed antenna (TFA) have become increasingly prominent. As a remedy, spatially movable antenna (SMA) and electromagnetically reconfigurable antenna (ERA) have respectively emerged as key technologies to break through this bottleneck. SMA activates spatial degree of freedom (DoF) by dynamically adjusting antenna...;2026-01-10 17:59:49
http://arxiv.org/abs/2511.17524v1;Joint Edge Server Deployment and Computation Offloading: A Multi-Timescale Stochastic Programming Framework;2025-10-22T00:58:06Z;Huaizhe Liu, Jiaqi Wu, Zhizongkai Wang, Bin Cao, Lin Gao;https://arxiv.org/pdf/2511.17524v1;Mobile Edge Computing (MEC) is a promising approach for enhancing the quality-of-service (QoS) of AI-enabled applications in the B5G/6G era, by bringing computation capability closer to end-users at the network edge. In this work, we investigate the joint optimization of edge server (ES) deployment, service placement, and computation task offloading under the stochastic information scenario. Traditional approaches often treat these decisions as equal, disregarding the differences in information ...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.17613v1;Mode Switching-based STAR-RIS with Discrete Phase Shifters;2025-10-20T14:59:49Z;MohammadHossein Alishahi, Ming Zeng, Paul Fortier, Ji Wang, Nian Xia, Gongpu Wang;https://arxiv.org/pdf/2510.17613v1;The increasing demand for cost-effective, high-speed Internet of Things (IoT) applications in the coming sixth-generation (6G) networks has driven research toward maximizing spectral efficiency and simplifying hardware designs. In this context, we investigate the sum rate maximization problem for a mode-switching discrete-phase shifters simultaneously transmitting and reflecting reconfigurable intelligent surface (STAR-RIS)-aided multi-antenna access point network, emphasizing hardware efficienc...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.17290v1;Enhanced Ground-Satellite Direct Access via Onboard Rydberg Atomic Quantum Receivers;2025-10-20T08:27:42Z;Qihao Peng, Tierui Gong, Zihang Song, Qu Luo, Zihuai Lin, Pei Xiao, Chau Yuen;https://arxiv.org/pdf/2510.17290v1;Ground-satellite links for 6G networks face critical challenges, including severe path loss, tight size-weight-power limits, and congested spectrum, all of which significantly hinder the performance of traditional radio frequency (RF) front ends. This article introduces the Rydberg Atomic Quantum Receiver (RAQR) for onboard satellite systems, a millimeter-scale front end that converts radio fields to optical signals through atomic electromagnetically induced transparency. RAQR's high sensitivity...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.17113v1;Reconfigurable Antenna Arrays: Bridging Electromagnetics and Signal Processing;2025-10-20T03:00:07Z;Mengzhen Liu, Ming Li, Rang Liu, Qian Liu, A. Lee Swindlehurst;https://arxiv.org/pdf/2510.17113v1;Reconfigurable antennas (RAs), capable of dynamically adapting their radiation patterns, polarization states, and operating frequencies, have emerged as a promising technology to meet the stringent performance requirements of sixth-generation (6G) wireless networks. This article systematically introduces essential hardware implementations of RAs and investigates advanced array architectures, such as fully-digital and tri-hybrid designs, emphasizing their capability to synergistically integrate e...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.17069v1;Beyond 350 GHz: Single-channel 112 Gbps photonic wireless transmission at 560 GHz using soliton microcombs;2025-10-20T00:50:36Z;Yu Tokizane, Hiroki Kishikawa, Takumi Kikuhara, Miezel Talara, Yoshihiro Makimoto, Kodai Yamaji Yasuhiro Okamura, Kenji Nishimoto, Eiji Hase, Isao Morohashi, Atsushi Kanno, Shintaro Hisatake, Naoya Kuse, Tadao Nagatsuma, Takeshi Yasui;https://arxiv.org/pdf/2510.17069v1;Sixth-generation (6G) back-haul links will require terahertz (THz) carriers above 350 GHz to escape the congested 300 GHz band and support >100 Gbps data rates. Photonic THz transmitters have so far remained below 350 GHz because high-frequency photomixing suffers from phase noise and power limits. Here we demonstrate single-channel wireless transmission at 560 GHz using a fibre-packaged silicon-nitride soliton microcomb as a compact, low-phase-noise optical reference. A high numerical aperture,...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.16389v1;A Robust CSI-Based Scatterer Geometric Reconstruction Method for 6G ISAC System;2025-10-18T08:11:32Z;Yubin Luo, Li Yu, Tao Wu, Yuxiang Zhang, Jianhua Zhang;https://arxiv.org/pdf/2510.16389v1;Digital twin (DT) is a core enabler of sixth generation (6G) mobile systems. As a prerequisite for DT, scatterer geometric reconstruction (SGR) in propagation environments is essential but typically requires extra sensors such as cameras and LiDAR. With integrated sensing and communication (ISAC) in 6G, we reinterpret the linear sampling method (LSM) from a wireless channel viewpoint and propose a CSI based variant for sensor free SGR: by exploiting the shared channel characteristics of multipat...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.16262v1;Spatial-to-Spectral Harmonic-Modulated Arrays for 6G Multi-Beam MIMO;2025-10-17T23:22:54Z;Jose Guajardo, Ali Niknejad;https://arxiv.org/pdf/2510.16262v1;This article presents an overview and analysis of spatial-to-spectral harmonic-modulated arrays (SHAs). Compared to traditional analog or digital beamforming arrays, SHAs enable concurrent multi-beamforming without requiring substantial hardware replication. SHAs replace the need for hardware replication with frequency-domain multiplexing. Furthermore, SHAs have the potential to become key contributors to future 6G networks by enabling scalable multi-user communications, joint communication and ...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.16144v1;Agentic AI for Ultra-Modern Networks: Multi-Agent Framework for RAN Autonomy and Assurance;2025-10-17T18:28:55Z;Sukhdeep Singh, Avinash Bhat, Shweta M, Subhash K Singh, Moonki Hong, Madhan Raj K, Kandeepan Sithamparanathan, Sunder A. Khowaja, Kapal Dev;https://arxiv.org/pdf/2510.16144v1;The increasing complexity of Beyond 5G and 6G networks necessitates new paradigms for autonomy and assur- ance. Traditional O-RAN control loops rely heavily on RIC- based orchestration, which centralizes intelligence and exposes the system to risks such as policy conflicts, data drift, and unsafe actions under unforeseen conditions. In this work, we argue that the future of autonomous networks lies in a multi-agentic architecture, where specialized agents collaborate to perform data collection, ...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.15759v1;On the Impact of Electromagnetic Interference and Inter-RIS Reflections in Indoor Factory Local 6G Networks;2025-10-17T15:48:53Z;Ishan Rangajith Koralege, Nurul Huda Mahmood, Arthur Sousa de Sena, Italo Atzeni;https://arxiv.org/pdf/2510.15759v1;The Sixth Generation (6G) radio technology is expected to include local 6G networks as a special use case, extending the capabilities of `generic' 6G networks towards more demanding performance requirements. Reconfigurable intelligent surfaces (RISs) offer a novel paradigm for next-generation wireless communications, especially in the context of local 6G networks, enabling advanced signal propagation control through intelligent phase-shift configurations. However, in practical deployments, their...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.14832v1;Intelligent Dynamic Handover via AI-assisted Signal Quality Prediction in 6G Multi-RAT Networks;2025-10-16T16:08:14Z;Maria Lamprini A. Bartsioka, Anastasios Giannopoulos, Sotirios Spantideas;https://arxiv.org/pdf/2510.14832v1;The emerging paradigm of 6G multiple Radio Access Technology (multi-RAT) networks, where cellular and Wireless Fidelity (WiFi) transmitters coexist, requires mobility decisions that remain reliable under fast channel dynamics, interference, and heterogeneous coverage. Handover in multi-RAT deployments is still highly reactive and event-triggered, relying on instantaneous measurements and threshold events. This work proposes a Machine Learning (ML)-assisted Predictive Conditional Handover (P-CHO)...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.14794v1;Bridging Theory and Practice in Reconfigurable Fluid Antenna Systems;2025-10-16T15:29:00Z;Halvin Yang, Yizhe Zhao, Kai-Kit Wong, Hsiao-Hwa Chen, Chan-Byoung Chae;https://arxiv.org/pdf/2510.14794v1;Fluid antennas, including those based on liquid, mechanical, and pixel-based technologies, are poised to significantly enhance next-generation wireless systems by adaptively optimizing their radiation characteristics. Many theoretical analyses assumed near-instant reconfiguration, perfect channel knowledge, static or slowly varying propagation environments, and ideal material properties that rarely hold in practice. In this article, we dissect these common assumptions and contrast them with the ...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.14281v1;Integrated Massive Communication and Target Localization in 6G Cell-Free Networks;2025-10-16T04:11:32Z;Junyuan Gao, Weifeng Zhu, Shuowen Zhang, Yongpeng Wu, Jiannong Cao, Giuseppe Caire, Liang Liu;https://arxiv.org/pdf/2510.14281v1;This paper presents an initial investigation into the combination of integrated sensing and communication (ISAC) and massive communication, both of which are largely regarded as key scenarios in sixth-generation (6G) wireless networks. Specifically, we consider a cell-free network comprising a large number of users, multiple targets, and distributed base stations (BSs). In each time slot, a random subset of users becomes active, transmitting pilot signals that can be scattered by the targets bef...;2026-01-10 17:59:49
http://arxiv.org/abs/2510.14111v1;DiffLoc: Diffusion Model-Based High-Precision Positioning for 6G Networks;2025-10-15T21:32:27Z;Taekyun Lee, Tommaso Balercia, Heasung Kim, Hyeji Kim, Jeffrey G. Andrews;https://arxiv.org/pdf/2510.14111v1;This paper introduces a novel framework for high-accuracy outdoor user equipment (UE) positioning that applies a conditional generative diffusion model directly to high-dimensional massive MIMO channel state information (CSI). Traditional fingerprinting methods struggle to scale to large, dynamic outdoor environments and require dense, impractical data surveys. To overcome these limitations, our approach learns a direct mapping from raw uplink Sounding Reference Signal (SRS) fingerprints to cont...;2026-01-10 17:59:49
